timestamp,pair,open,high,low,close,volume,lower_band,middle_band,upper_band,bb_touch_strength,bb_position,bb_width_pct,rsi_value,rsi_divergence,volume_ratio,candle_rejection,candle_body_pct,atr_pct,trend_strength,prev_candle_body_pct,prev_volume_ratio,gap_from_prev_close,price_momentum,prev_was_selloff,previous_touches,time_since_last_touch,support_distance_pct,session
2011.05.12 00:00:00,EURUSD,1.419090,1.427600,1.412290,1.424370,69503,1.415928,1.457556,1.499184,0.997431,0.101397,5.712012,38.744113,0,1.105025,-1.287879,0.370690,1.081479,4.447756,-1.534082,1.192129,0.000000,-0.346458,0,1,0,24.177005,3
2011.05.13 00:00:00,EURUSD,1.424380,1.433880,1.406720,1.411530,57459,1.411352,1.456463,1.501574,0.996718,0.001970,6.194565,34.401981,0,0.923411,-0.374319,-0.910360,1.150805,4.468169,0.370690,1.105025,0.000702,-0.394395,0,2,0,23.487280,3
2011.05.14 00:00:00,EURUSD,1.411570,1.411700,1.411570,1.411700,19,1.405285,1.454435,1.503585,1.004473,0.065261,6.758667,34.506637,0,0.000325,0.000000,0.009209,1.069336,4.434979,-0.910360,0.923411,0.002834,0.344774,0,2,1,23.496494,3
2011.05.16 00:00:00,EURUSD,1.407530,1.424370,1.404780,1.415520,64893,1.400465,1.452453,1.504441,1.003081,0.144796,7.158711,36.941180,0,1.115132,-0.344180,0.564457,1.089128,4.393184,0.009209,0.000325,-0.295389,-0.481025,0,2,2,23.702950,3
2011.05.17 00:00:00,EURUSD,1.415770,1.423790,1.412020,1.423480,62942,1.397368,1.450823,1.504278,1.010485,0.244242,7.368910,41.796353,1,1.056210,-0.486381,0.541630,1.064739,4.363837,0.564457,1.115132,0.017661,0.515383,0,2,3,24.129598,3
2011.05.18 00:00:00,EURUSD,1.423550,1.428620,1.419460,1.424750,35213,1.394688,1.449262,1.503836,1.017762,0.275425,7.531309,42.556288,0,0.573948,-3.408333,0.084225,1.033727,4.348149,0.541630,1.056210,0.004918,0.526905,0,2,4,24.197228,3
2011.05.19 00:00:00,EURUSD,1.424730,1.432460,1.420580,1.431160,36263,1.392952,1.447918,1.502885,1.019834,0.347556,7.592445,46.362836,0,0.599846,-0.645412,0.449286,1.014883,4.301689,0.084225,0.573948,-0.001404,0.078903,0,2,5,24.536739,3
2011.05.20 00:00:00,EURUSD,1.431170,1.434510,1.413210,1.415730,35789,1.389354,1.445490,1.501626,1.017171,0.234929,7.767045,39.566044,0,0.606201,-0.163212,-1.090603,1.060129,4.301685,0.449286,0.599846,0.000699,-0.518802,0,2,6,23.714268,3
2011.05.23 00:00:00,EURUSD,1.413180,1.414290,1.396920,1.404700,39064,1.385147,1.441788,1.498430,1.008499,0.172601,7.857073,35.553576,0,0.679833,-0.917453,-0.603688,1.087783,4.278401,-1.090603,0.606201,-0.180119,-1.152695,0,2,7,23.115256,3
2011.05.24 00:00:00,EURUSD,1.404610,1.413270,1.400200,1.409840,38990,1.383091,1.438172,1.493253,1.012370,0.242815,7.659862,38.674631,0,0.698898,-0.843212,0.370964,1.072620,4.225887,-0.603688,0.679833,-0.006407,0.234802,0,2,8,23.395563,3
